Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
CACNA1C	DILTIAZEM MALATE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1C	AMLODIPINE BESYLATE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1C	NICARDIPINE HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1C	DILTIAZEM HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA1C	IBUTILIDE		TEND	Druggable genome,ion channel,transporter
CACNA1C	IBUTILIDE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA1C	CELECOXIB		PharmGKB	Druggable genome,ion channel,transporter
CACNA1C	Dronedarone		DrugBank	Druggable genome,ion channel,transporter
CACNA1C	Magnesium Sulfate		DrugBank	Druggable genome,ion channel,transporter
CACNA1C	NICARDIPINE		TEND	Druggable genome,ion channel,transporter
CACNA1C	NICARDIPINE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA1C	AMLODIPINE		TdgClinicalTrial	Druggable genome,ion channel,transporter
PTK6	Vandetanib	inhibitor	DrugBank	Druggable genome,kinase,tumor suppressor,tyrosine kinase
PTK6	VANDETANIB	inhibitor	ChemblInteractions	Druggable genome,kinase,tumor suppressor,tyrosine kinase
PTK6	TILFRINIB	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,tumor suppressor,tyrosine kinase
CFB	4-Guanidinobenzoic Acid		DrugBank	Druggable genome,protease
BRD2	RVX 208	antagonist	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	BIC1	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	COMPOUND 4D [PMID: 21851057]	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	GW841819X	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	I-BET151	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	I-BET-762	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	LY 294002	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRD2	PMA		NCI	Druggable genome,kinase,serine threonine kinase
SLC5A8	FENOPROFEN	inhibitor	GuideToPharmacologyInteractions	Druggable genome,transporter
SLC5A8	IBUPROFEN	inhibitor	GuideToPharmacologyInteractions	Druggable genome,transporter
SLC5A8	KETOPROFEN	inhibitor	GuideToPharmacologyInteractions	Druggable genome,transporter
MICA	CARBAMAZEPINE		PharmGKB	Cell surface
CHRNA2	METOCURINE IODIDE	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	Metocurine Iodide	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	METOCURINE IODIDE		TEND	Druggable genome,ion channel,transporter
CHRNA2	METOCURINE IODIDE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	Gallamine Triethiodide	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	GALLAMINE TRIETHIODIDE		TEND	Druggable genome,ion channel,transporter
CHRNA2	GALLAMINE TRIETHIODIDE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	Mecamylamine	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	Procaine	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	Atracurium besylate	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	Doxacurium chloride	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	DOXACURIUM CHLORIDE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	DOXACURIUM CHLORIDE	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	DOXACURIUM CHLORIDE		TEND	Druggable genome,ion channel,transporter
CHRNA2	TUBOCURARINE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	Tubocurarine	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	TUBOCURARINE		TEND	Druggable genome,ion channel,transporter
CHRNA2	Mivacurium	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	MIVACURIUM		TEND	Druggable genome,ion channel,transporter
CHRNA2	MIVACURIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	Decamethonium	partial agonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	DECAMETHONIUM	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	DECAMETHONIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	DECAMETHONIUM		TEND	Druggable genome,ion channel,transporter
CHRNA2	Metocurine	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	METOCURINE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	METOCURINE		TEND	Druggable genome,ion channel,transporter
CHRNA2	METOCURINE	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	Pipecuronium	antagonist	DrugBank	Druggable genome,ion channel,transporter
CHRNA2	PIPECURONIUM		TEND	Druggable genome,ion channel,transporter
CHRNA2	PIPECURONIUM	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	PIPECURONIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	[125I]EPIBATIDINE	agonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
CHRNA2	[3H]EPIBATIDINE	agonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
CHRNA2	CP-601927	agonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
CHRNA2	HEXAMETHONIUM	channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
CHRNA2	CARBACHOL	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	VECURONIUM	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	ROCURONIUM	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	ROCURONIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	ROCURONIUM		TEND	Druggable genome,ion channel,transporter
CHRNA2	LEVALLORPHAN	antagonist	TTD	Druggable genome,ion channel,transporter
CHRNA2	PANCURONIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	PANCURONIUM		TEND	Druggable genome,ion channel,transporter
CHRNA2	GANTACURIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	NICOTINE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	NICOTINE		TEND	Druggable genome,ion channel,transporter
CHRNA2	CISATRACURIUM BESYLATE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	CISATRACURIUM BESYLATE		TEND	Druggable genome,ion channel,transporter
CHRNA2	ATRACURIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	ATRACURIUM		TEND	Druggable genome,ion channel,transporter
CHRNA2	BIPERIDEN		TEND	Druggable genome,ion channel,transporter
CHRNA2	BIPERIDEN		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	DOXACURIUM		TdgClinicalTrial	Druggable genome,ion channel,transporter
CHRNA2	DOXACURIUM		TEND	Druggable genome,ion channel,transporter
SV2A	Levetiracetam	agonist	DrugBank	Druggable genome,transporter
SV2A	LEVETIRACETAM		TdgClinicalTrial	Druggable genome,transporter
SV2A	LEVETIRACETAM	modulator	ChemblInteractions	Druggable genome,transporter
SV2A	BRIVARACETAM	modulator	ChemblInteractions	Druggable genome,transporter
SV2A	BRIVARACETAM	inhibitor	TTD	Druggable genome,transporter
SV2A	BRIVARACETAM		TdgClinicalTrial	Druggable genome,transporter
SV2A	SELETRACETAM	binder	TTD	Druggable genome,transporter
SV2A	SELETRACETAM		TdgClinicalTrial	Druggable genome,transporter
PPP3R1	ISA247		DrugBank	Protein phosphatase
PPP3R1	MYRISTIC ACID		DrugBank	Protein phosphatase
PAK6	GSK690693	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
KCNIP1	VERAPAMIL		PharmGKB	Ion channel,transporter
RORB	Melatonin	agonist	DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding
RORB	TRETINOIN	agonist,antagonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORB	ALL-TRANS-4-OXO-RETINOIC ACID	antagonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RORB	ALRT 1550	antagonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding
RLBP1	Vitamin A		DrugBank	Transporter
CYP2D7	CODEINE		PharmGKB	Drug metabolism,drug resistance
CYP2D7	Aripiprazole Lauroxil		FDA	Drug metabolism,drug resistance
MAPK3	Sulindac	inhibitor	DrugBank	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	Arsenic trioxide	inducer	DrugBank	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	ARSENIC TRIOXIDE		TdgClinicalTrial	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	ULIXERTINIB	inhibitor	GuideToPharmacologyInteractions	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	Ulixertinib	inhibitor	ChemblInteractions	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	MK-8353	inhibitor	ChemblInteractions	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	GDC-0994	inhibitor	ChemblInteractions	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	QUERCETIN		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	RDEA119		TdgClinicalTrial	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	RETINOID		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	5-iodotubercidin		DrugBank	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	NITROGLYCERIN		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	DHEA		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	DHT		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	MNU		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
MAPK3	CYCLOPHOSPHAMIDE		NCI	Druggable genome,histone modification,kinase,neutral zinc metallopeptidase,protease,rna directed dna polymerase,serine threonine kinase
CHRNA5	α-CONOTOXIN TXIA	antagonist	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
CHRNA5	POZANICLINE	partial agonist	ChemblInteractions	Druggable genome,ion channel,transporter
OGFOD2	Vitamin C		DrugBank	
CACNA2D2	XP13512		DrugBank	Druggable genome,ion channel,transporter
CACNA2D2	GABAPENTIN ENACARBIL	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	XP13512		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA2D2	MIROGABALIN BESYLATE	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	Isradipine	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CACNA2D2	Gabapentin	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CACNA2D2	GABAPENTIN		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA2D2	GABAPENTIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	GABAPENTIN		TEND	Druggable genome,ion channel,transporter
CACNA2D2	Felodipine	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CACNA2D2	Nitrendipine	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CACNA2D2	Bepridil	inhibitor	DrugBank	Druggable genome,ion channel,transporter
CACNA2D2	PREGABALIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	ATAGABALIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	IMAGABALIN	modulator	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	BEPRIDIL HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
CACNA2D2	BUDIODARONE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA2D2	SAFINAMIDE		TdgClinicalTrial	Druggable genome,ion channel,transporter
CACNA2D2	CELECOXIB		PharmGKB	Druggable genome,ion channel,transporter
CHRNA3	Levamisole	agonist	DrugBank	Druggable genome,ion channel,kinase,transporter
CHRNA3	Pentolinium	antagonist	DrugBank	Druggable genome,ion channel,kinase,transporter
CHRNA3	Levomethadyl Acetate	antagonist	DrugBank	Druggable genome,ion channel,kinase,transporter
CHRNA3	Varenicline	partial agonist	DrugBank	Druggable genome,ion channel,kinase,transporter
CHRNA3	VARENICLINE		TdgClinicalTrial	Druggable genome,ion channel,kinase,transporter
CHRNA3	Cytisine	agonist	DrugBank	Druggable genome,ion channel,kinase,transporter
CHRNA3	TC-6499	agonist	ChemblInteractions	Druggable genome,ion channel,kinase,transporter
CHRNA3	LARAZOTIDE ACETATE	partial agonist	ChemblInteractions	Druggable genome,ion channel,kinase,transporter
CHRNA3	TRIMETHAPHAN CAMSYLATE	antagonist	ChemblInteractions	Druggable genome,ion channel,kinase,transporter
CHRNA3	PENTOLINIUM TARTRATE	antagonist	ChemblInteractions	Druggable genome,ion channel,kinase,transporter
CHRNA3	ASM-024	antagonist	ChemblInteractions	Druggable genome,ion channel,kinase,transporter
CHRNA3	MECAMYLAMINE HYDROCHLORIDE		ChemblInteractions	Druggable genome,ion channel,kinase,transporter
BRSK2	CCT244747	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
BRSK2	SU6656	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
SLC12A4	Bumetanide	inhibitor	DrugBank	Druggable genome,transporter
SLC12A4	BUMETANIDE		TdgClinicalTrial	Druggable genome,transporter
SLC12A4	BUMETANIDE		TEND	Druggable genome,transporter
SLC12A4	Potassium Chloride		DrugBank	Druggable genome,transporter
CD14	IC14	inhibitor	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane
CD14	IC14		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane
CD14	LOVASTATIN		NCI	Cell surface,druggable genome,external side of plasma membrane
CD14	FLUTICASONE PROPIONATE		PharmGKB	Cell surface,druggable genome,external side of plasma membrane
QPCT	PBD150	inhibitor	GuideToPharmacologyInteractions	Druggable genome,neutral zinc metallopeptidase,protease
QPCT	1-benzylimidazole		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
QPCT	N-ACETYLHISTAMINE		DrugBank	Druggable genome,neutral zinc metallopeptidase,protease
VCP	Phosphoaminophosphonic Acid-Adenylate Ester		DrugBank	Dna repair,druggable genome,protease
PLCL1	Quinacrine	inhibitor	DrugBank	Druggable genome,phospholipase
CLCN3	PHLORETIN	channel blocker	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,ion channel,transporter
PSMA6	BORTEZOMIB	inhibitor	MyCancerGenome	Druggable genome,protease,transcription factor binding,tumor suppressor
PSMA6	BORTEZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,transcription factor binding,tumor suppressor
PSMA6	OPROZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,transcription factor binding,tumor suppressor
PSMA6	MARIZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,transcription factor binding,tumor suppressor
PSMA6	CARFILZOMIB	inhibitor	ChemblInteractions	Druggable genome,protease,transcription factor binding,tumor suppressor
PSMA6	CARFILZOMIB	inhibitor	MyCancerGenome	Druggable genome,protease,transcription factor binding,tumor suppressor
PSMA6	IXAZOMIB CITRATE	inhibitor	ChemblInteractions	Druggable genome,protease,transcription factor binding,tumor suppressor
PTPRF	ILLUDALIC ACID	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protein phosphatase
PTPRF	ERLOTINIB HYDROCHLORIDE		CIViC	Druggable genome,protein phosphatase
IRAK1	IRAK-1/4 INHIBITOR	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
NPPA	CHLORTHALIDONE		PharmGKB	Druggable genome,hormone activity,ion channel,transporter
EIF2AK2	CDK2 INHIBITOR IV	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,protein phosphatase,serine threonine kinase,tyrosine kinase
EIF2AK2	PKR INHIBITOR	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,protein phosphatase,serine threonine kinase,tyrosine kinase
EIF2AK2	IFN ALPHA-2B		NCI	Druggable genome,kinase,protein phosphatase,serine threonine kinase,tyrosine kinase
KCNB1	NERISPIRDINE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
KCNB1	Dalfampridine	antagonist	DrugBank	Druggable genome,ion channel,transporter
KCNB1	DALFAMPRIDINE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
KCNB1	LINOLEIC ACID	activator,channel blocker	GuideToPharmacologyInteractions	Druggable genome,ion channel,transporter
KCNB1	GUANIDINE HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
KCNB1	TEDISAMIL	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
STAT6	INDOMETHACIN		NCI	Druggable genome
HCP5	ABACAVIR		PharmGKB	
HCP5	FLUCLOXACILLIN		PharmGKB	
KCNJ11	GLIMEPIRIDE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Glimepiride	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE		NCI	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIMEPIRIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Verapamil	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	DIAZOXIDE		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Diazoxide	inducer	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	DIAZOXIDE		PharmGKB	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	THIAMYLAL		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	THIAMYLAL		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Thiamylal	inhibitor	DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	MINOXIDIL		ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	MINOXIDIL	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	NICORANDIL	activator	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLYBURIDE	blocker	ChemblInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIBENCLAMIDE		TdgClinicalTrial	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	Glyburide		DrugBank	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIBENCLAMIDE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	GLIBENCLAMIDE		TEND	Drug resistance,druggable genome,ion channel,transporter
KCNJ11	TOLBUTAMIDE	inhibitor	GuideToPharmacologyInteractions	Drug resistance,druggable genome,ion channel,transporter
