Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
GRM4	SIB-1893	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	VU0001171	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	VU0080241	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	VU0092145	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	VU0155041	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	VU0359516	allosteric modulator	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
GRM4	LY341495	antagonist	GuideToPharmacologyInteractions	Druggable genome,g protein coupled receptor,kinase,serine threonine kinase
MADD	VERAPAMIL		PharmGKB	Kinase,serine threonine kinase,tumor suppressor
F13A1	1,2-Propanediol		DrugBank	Druggable genome
MGA	MIGLITOL	inhibitor	ChemblInteractions	
MGA	ACARBOSE	inhibitor	ChemblInteractions	
B3GAT1	Uridine-5'-Diphosphate		DrugBank	
B3GAT1	CHONDROITIN SULFATE		NCI	
TAOK3	COMPOUND 89S [PMID: 19115845]	inhibitor	GuideToPharmacologyInteractions	Dna repair,druggable genome,kinase,serine threonine kinase,tumor suppressor,tyrosine kinase
RUNX1	METHACHOLINE CHLORIDE		PharmGKB	Clinically actionable
RUNX1	CYTARABINE		CIViC	Clinically actionable
RUNX1	Doxorubicin		CKB	Clinically actionable
RUNX1	RN-1		CKB	Clinically actionable
SLC1A2	L-Glutamic Acid		DrugBank	Cell surface,drug resistance,druggable genome,transporter
SLC1A2	DIHYDROKAINATE	inhibitor	GuideToPharmacologyInteractions	Cell surface,drug resistance,druggable genome,transporter
SLC1A2	SYM2081	inhibitor	GuideToPharmacologyInteractions	Cell surface,drug resistance,druggable genome,transporter
SLC1A2	THREO-3-METHYLGLUTAMATE	inhibitor	GuideToPharmacologyInteractions	Cell surface,drug resistance,druggable genome,transporter
SLC1A2	WAY-213613	inhibitor	GuideToPharmacologyInteractions	Cell surface,drug resistance,druggable genome,transporter
SLC1A2	[3H]SYM2081		GuideToPharmacologyInteractions	Cell surface,drug resistance,druggable genome,transporter
RAB11A	5'-Guanosine-Diphosphate-Monothiophosphate		DrugBank	Cell surface,tumor suppressor
RAB11A	Guanosine-5'-Diphosphate		DrugBank	Cell surface,tumor suppressor
